26.9124, 75.7873
26.2389, 73.0243 
26.9157, 70.9083 
24.5854, 73.7125 
24.5926, 72.7156 
26.4499, 74.6399 
26.4886, 74.5509 
24.8829, 74.6230 
28.0229, 73.3119 
26.0213, 76.4521 
25.2138, 75.8648 
26.0124, 76.3560 
27.5530, 76.6346 
27.2152, 77.5030 
23.8519, 73.7204 
25.0583, 73.8860 
25.7781, 73.3311 
27.6094, 75.1398 
26.1659, 75.7963 
25.7521, 71.3967
